Array Name,Memory Name,Port 1 Dimension / Map,Port 2 Dimension / Map,Primitive,Available Bits,Used Bits,Bit Util%,A Depth,A Depth Avail,A Depth Util%,A Width,A Width Avail,A Width Util%,B Depth,B Depth Avail,B Depth Util%,B Width,B Width Avail,B Width Util%,Port A Type,Port A Requirement (ns),Port B Type,Port B Requirement (ns),A Cascade,IREG_A,OREG_A,DOA_REG, B Cascade,IREG_B,OREG_B,DOB_REG,Port A PowerGated, Port A Enable, Port A WRITE_MODE, A Cascade, Port B PowerGated, Port B Enable,Port B WRITE_MODE, B Cascade
WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/acc_mems_1/mem/mem_49,WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/acc_mems_1/mem/mem_49_reg_bram_0,B:B:512x8,A:A:512x8,RAMB18E2,18432,4096,22.2222,512,1024,50,8,18,44.4444,512,1024,50,8,18,44.4444,Read,20,Write,20,NONE,,,0,NONE,,,0,,SIGNAL,WRITE_FIRST,NONE,,SIGNAL,READ_FIRST,NONE,
WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/acc_mems_1/mem/mem_5,WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/acc_mems_1/mem/mem_5_reg_bram_0,B:B:512x8,A:A:512x8,RAMB18E2,18432,4096,22.2222,512,1024,50,8,18,44.4444,512,1024,50,8,18,44.4444,Read,20,Write,20,NONE,,,0,NONE,,,0,,SIGNAL,WRITE_FIRST,NONE,,SIGNAL,READ_FIRST,NONE,
WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/acc_mems_1/mem/mem_50,WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/acc_mems_1/mem/mem_50_reg_bram_0,B:B:512x8,A:A:512x8,RAMB18E2,18432,4096,22.2222,512,1024,50,8,18,44.4444,512,1024,50,8,18,44.4444,Read,20,Write,20,NONE,,,0,NONE,,,0,,SIGNAL,WRITE_FIRST,NONE,,SIGNAL,READ_FIRST,NONE,
WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/acc_mems_1/mem/mem_51,WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/acc_mems_1/mem/mem_51_reg_bram_0,B:B:512x8,A:A:512x8,RAMB18E2,18432,4096,22.2222,512,1024,50,8,18,44.4444,512,1024,50,8,18,44.4444,Read,20,Write,20,NONE,,,0,NONE,,,0,,SIGNAL,WRITE_FIRST,NONE,,SIGNAL,READ_FIRST,NONE,
WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/acc_mems_1/mem/mem_52,WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/acc_mems_1/mem/mem_52_reg_bram_0,B:B:512x8,A:A:512x8,RAMB18E2,18432,4096,22.2222,512,1024,50,8,18,44.4444,512,1024,50,8,18,44.4444,Read,20,Write,20,NONE,,,0,NONE,,,0,,SIGNAL,WRITE_FIRST,NONE,,SIGNAL,READ_FIRST,NONE,
WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/acc_mems_1/mem/mem_53,WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/acc_mems_1/mem/mem_53_reg_bram_0,B:B:512x8,A:A:512x8,RAMB18E2,18432,4096,22.2222,512,1024,50,8,18,44.4444,512,1024,50,8,18,44.4444,Read,20,Write,20,NONE,,,0,NONE,,,0,,SIGNAL,WRITE_FIRST,NONE,,SIGNAL,READ_FIRST,NONE,
WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/acc_mems_1/mem/mem_54,WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/acc_mems_1/mem/mem_54_reg_bram_0,B:B:512x8,A:A:512x8,RAMB18E2,18432,4096,22.2222,512,1024,50,8,18,44.4444,512,1024,50,8,18,44.4444,Read,20,Write,20,NONE,,,0,NONE,,,0,,SIGNAL,WRITE_FIRST,NONE,,SIGNAL,READ_FIRST,NONE,
WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/acc_mems_1/mem/mem_55,WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/acc_mems_1/mem/mem_55_reg_bram_0,B:B:512x8,A:A:512x8,RAMB18E2,18432,4096,22.2222,512,1024,50,8,18,44.4444,512,1024,50,8,18,44.4444,Read,20,Write,20,NONE,,,0,NONE,,,0,,SIGNAL,WRITE_FIRST,NONE,,SIGNAL,READ_FIRST,NONE,
WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/acc_mems_1/mem/mem_56,WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/acc_mems_1/mem/mem_56_reg_bram_0,B:B:512x8,A:A:512x8,RAMB18E2,18432,4096,22.2222,512,1024,50,8,18,44.4444,512,1024,50,8,18,44.4444,Read,20,Write,20,NONE,,,0,NONE,,,0,,SIGNAL,WRITE_FIRST,NONE,,SIGNAL,READ_FIRST,NONE,
WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/acc_mems_1/mem/mem_57,WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/acc_mems_1/mem/mem_57_reg_bram_0,B:B:512x8,A:A:512x8,RAMB18E2,18432,4096,22.2222,512,1024,50,8,18,44.4444,512,1024,50,8,18,44.4444,Read,20,Write,20,NONE,,,0,NONE,,,0,,SIGNAL,WRITE_FIRST,NONE,,SIGNAL,READ_FIRST,NONE,
WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/acc_mems_1/mem/mem_58,WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/acc_mems_1/mem/mem_58_reg_bram_0,B:B:512x8,A:A:512x8,RAMB18E2,18432,4096,22.2222,512,1024,50,8,18,44.4444,512,1024,50,8,18,44.4444,Read,20,Write,20,NONE,,,0,NONE,,,0,,SIGNAL,WRITE_FIRST,NONE,,SIGNAL,READ_FIRST,NONE,
WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/acc_mems_1/mem/mem_59,WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/acc_mems_1/mem/mem_59_reg_bram_0,B:B:512x8,A:A:512x8,RAMB18E2,18432,4096,22.2222,512,1024,50,8,18,44.4444,512,1024,50,8,18,44.4444,Read,20,Write,20,NONE,,,0,NONE,,,0,,SIGNAL,WRITE_FIRST,NONE,,SIGNAL,READ_FIRST,NONE,
WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/acc_mems_1/mem/mem_6,WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/acc_mems_1/mem/mem_6_reg_bram_0,B:B:512x8,A:A:512x8,RAMB18E2,18432,4096,22.2222,512,1024,50,8,18,44.4444,512,1024,50,8,18,44.4444,Read,20,Write,20,NONE,,,0,NONE,,,0,,SIGNAL,WRITE_FIRST,NONE,,SIGNAL,READ_FIRST,NONE,
WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/acc_mems_1/mem/mem_60,WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/acc_mems_1/mem/mem_60_reg_bram_0,B:B:512x8,A:A:512x8,RAMB18E2,18432,4096,22.2222,512,1024,50,8,18,44.4444,512,1024,50,8,18,44.4444,Read,20,Write,20,NONE,,,0,NONE,,,0,,SIGNAL,WRITE_FIRST,NONE,,SIGNAL,READ_FIRST,NONE,
WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/acc_mems_1/mem/mem_61,WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/acc_mems_1/mem/mem_61_reg_bram_0,B:B:512x8,A:A:512x8,RAMB18E2,18432,4096,22.2222,512,1024,50,8,18,44.4444,512,1024,50,8,18,44.4444,Read,20,Write,20,NONE,,,0,NONE,,,0,,SIGNAL,WRITE_FIRST,NONE,,SIGNAL,READ_FIRST,NONE,
WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/acc_mems_1/mem/mem_62,WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/acc_mems_1/mem/mem_62_reg_bram_0,B:B:512x8,A:A:512x8,RAMB18E2,18432,4096,22.2222,512,1024,50,8,18,44.4444,512,1024,50,8,18,44.4444,Read,20,Write,20,NONE,,,0,NONE,,,0,,SIGNAL,WRITE_FIRST,NONE,,SIGNAL,READ_FIRST,NONE,
WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/acc_mems_1/mem/mem_63,WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/acc_mems_1/mem/mem_63_reg_bram_0,B:B:512x8,A:A:512x8,RAMB18E2,18432,4096,22.2222,512,1024,50,8,18,44.4444,512,1024,50,8,18,44.4444,Read,20,Write,20,NONE,,,0,NONE,,,0,,SIGNAL,WRITE_FIRST,NONE,,SIGNAL,READ_FIRST,NONE,
WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/acc_mems_1/mem/mem_7,WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/acc_mems_1/mem/mem_7_reg_bram_0,B:B:512x8,A:A:512x8,RAMB18E2,18432,4096,22.2222,512,1024,50,8,18,44.4444,512,1024,50,8,18,44.4444,Read,20,Write,20,NONE,,,0,NONE,,,0,,SIGNAL,WRITE_FIRST,NONE,,SIGNAL,READ_FIRST,NONE,
WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/acc_mems_1/mem/mem_8,WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/acc_mems_1/mem/mem_8_reg_bram_0,B:B:512x8,A:A:512x8,RAMB18E2,18432,4096,22.2222,512,1024,50,8,18,44.4444,512,1024,50,8,18,44.4444,Read,20,Write,20,NONE,,,0,NONE,,,0,,SIGNAL,WRITE_FIRST,NONE,,SIGNAL,READ_FIRST,NONE,
WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/acc_mems_1/mem/mem_9,WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/acc_mems_1/mem/mem_9_reg_bram_0,B:B:512x8,A:A:512x8,RAMB18E2,18432,4096,22.2222,512,1024,50,8,18,44.4444,512,1024,50,8,18,44.4444,Read,20,Write,20,NONE,,,0,NONE,,,0,,SIGNAL,WRITE_FIRST,NONE,,SIGNAL,READ_FIRST,NONE,
WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/ram/srams/mem_0,WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/ram/srams/mem_0_reg_bram_0,A:A:512x8,,RAMB18E2,18432,4096,22.2222,512,1024,50,8,18,44.4444,,,,,,,Read / Write,20,,,NONE,,,0,,,,,,SIGNAL,READ_FIRST,NONE,,,,,
WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/ram/srams/mem_1,WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/ram/srams/mem_1_reg_bram_0,A:A:512x8,,RAMB18E2,18432,4096,22.2222,512,1024,50,8,18,44.4444,,,,,,,Read / Write,20,,,NONE,,,0,,,,,,SIGNAL,READ_FIRST,NONE,,,,,
WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/ram/srams/mem_2,WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/ram/srams/mem_2_reg_bram_0,A:A:512x8,,RAMB18E2,18432,4096,22.2222,512,1024,50,8,18,44.4444,,,,,,,Read / Write,20,,,NONE,,,0,,,,,,SIGNAL,READ_FIRST,NONE,,,,,
WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/ram/srams/mem_3,WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/ram/srams/mem_3_reg_bram_0,A:A:512x8,,RAMB18E2,18432,4096,22.2222,512,1024,50,8,18,44.4444,,,,,,,Read / Write,20,,,NONE,,,0,,,,,,SIGNAL,READ_FIRST,NONE,,,,,
WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/ram/srams/mem_4,WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/ram/srams/mem_4_reg_bram_0,A:A:512x8,,RAMB18E2,18432,4096,22.2222,512,1024,50,8,18,44.4444,,,,,,,Read / Write,20,,,NONE,,,0,,,,,,SIGNAL,READ_FIRST,NONE,,,,,
WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/ram/srams/mem_5,WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/ram/srams/mem_5_reg_bram_0,A:A:512x8,,RAMB18E2,18432,4096,22.2222,512,1024,50,8,18,44.4444,,,,,,,Read / Write,20,,,NONE,,,0,,,,,,SIGNAL,READ_FIRST,NONE,,,,,
WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/ram/srams/mem_6,WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/ram/srams/mem_6_reg_bram_0,A:A:512x8,,RAMB18E2,18432,4096,22.2222,512,1024,50,8,18,44.4444,,,,,,,Read / Write,20,,,NONE,,,0,,,,,,SIGNAL,READ_FIRST,NONE,,,,,
WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/ram/srams/mem_7,WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/ram/srams/mem_7_reg_bram_0,A:A:512x8,,RAMB18E2,18432,4096,22.2222,512,1024,50,8,18,44.4444,,,,,,,Read / Write,20,,,NONE,,,0,,,,,,SIGNAL,READ_FIRST,NONE,,,,,
WRAPPER_INST/SH/SH/CL_DDR/ddr_cores.DDR4_1/inst/u_ddr4_mem_intfc/u_ddr_cal_top/u_ddr_cal/u_ddr_cal_addr_decode/u_ddr_cal_cplx/u_ddr_cal_cplx_data/rd_addr_101,WRAPPER_INST/SH/SH/CL_DDR/ddr_cores.DDR4_1/inst/u_ddr4_mem_intfc/u_ddr_cal_top/u_ddr_cal/u_ddr_cal_addr_decode/u_ddr_cal_cplx/u_ddr_cal_cplx_data/rd_addr_101_reg_rep,,A:A:256x16,RAMB18E2,18432,4096,22.2222,256,1024,25,16,18,88.8889,,,,,,,Read,3.7485,,,NONE,,,1,,,,,,POWER,WRITE_FIRST,NONE,,,,,
WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/subsystem_l2_wrapper/l2/mods_0/sinkA/putbuffer/data_flattened,WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/subsystem_l2_wrapper/l2/mods_0/sinkA/putbuffer/data_flattened_reg_0_63_0_6,A:H:64x1,B:A:64x1,RAM64M8,512,384,75,64,64,100,1,1,100,64,64,100,1,1,100,Write,20,Write,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/subsystem_l2_wrapper/l2/mods_0/sinkA/putbuffer/data_flattened,WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/subsystem_l2_wrapper/l2/mods_0/sinkA/putbuffer/data_flattened_reg_0_63_7_13,A:H:64x1,B:A:64x1,RAM64M8,512,448,87.5,64,64,100,1,1,100,64,64,100,1,1,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/subsystem_l2_wrapper/l2/mods_0/sinkA/putbuffer/data_flattened,WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/subsystem_l2_wrapper/l2/mods_0/sinkA/putbuffer/data_flattened_reg_0_63_14_20,A:H:64x1,B:A:64x1,RAM64M8,512,448,87.5,64,64,100,1,1,100,64,64,100,1,1,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/subsystem_l2_wrapper/l2/mods_0/sinkA/putbuffer/data_flattened,WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/subsystem_l2_wrapper/l2/mods_0/sinkA/putbuffer/data_flattened_reg_0_63_21_27,A:H:64x1,B:A:64x1,RAM64M8,512,448,87.5,64,64,100,1,1,100,64,64,100,1,1,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/subsystem_l2_wrapper/l2/mods_0/sinkA/putbuffer/data_flattened,WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/subsystem_l2_wrapper/l2/mods_0/sinkA/putbuffer/data_flattened_reg_0_63_28_34,A:H:64x1,B:A:64x1,RAM64M8,512,448,87.5,64,64,100,1,1,100,64,64,100,1,1,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/subsystem_l2_wrapper/l2/mods_0/sinkA/putbuffer/data_flattened,WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/subsystem_l2_wrapper/l2/mods_0/sinkA/putbuffer/data_flattened_reg_0_63_35_41,A:H:64x1,B:A:64x1,RAM64M8,512,448,87.5,64,64,100,1,1,100,64,64,100,1,1,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/subsystem_l2_wrapper/l2/mods_0/sinkA/putbuffer/data_flattened,WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/subsystem_l2_wrapper/l2/mods_0/sinkA/putbuffer/data_flattened_reg_0_63_42_48,A:H:64x1,B:A:64x1,RAM64M8,512,448,87.5,64,64,100,1,1,100,64,64,100,1,1,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/subsystem_l2_wrapper/l2/mods_0/sinkA/putbuffer/data_flattened,WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/subsystem_l2_wrapper/l2/mods_0/sinkA/putbuffer/data_flattened_reg_0_63_49_55,A:H:64x1,B:A:64x1,RAM64M8,512,448,87.5,64,64,100,1,1,100,64,64,100,1,1,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/subsystem_l2_wrapper/l2/mods_0/sinkA/putbuffer/data_flattened,WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/subsystem_l2_wrapper/l2/mods_0/sinkA/putbuffer/data_flattened_reg_0_63_56_62,A:H:64x1,B:A:64x1,RAM64M8,512,448,87.5,64,64,100,1,1,100,64,64,100,1,1,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/subsystem_l2_wrapper/l2/mods_0/sinkA/putbuffer/data_flattened,WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/subsystem_l2_wrapper/l2/mods_0/sinkA/putbuffer/data_flattened_reg_0_63_63_69,A:H:64x1,B:A:64x1,RAM64M8,512,448,87.5,64,64,100,1,1,100,64,64,100,1,1,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/subsystem_l2_wrapper/l2/mods_0/sinkA/putbuffer/data_flattened,WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/subsystem_l2_wrapper/l2/mods_0/sinkA/putbuffer/data_flattened_reg_0_63_70_72,A:D:64x1,B:A:64x1,RAM64M,256,192,75,64,64,100,1,1,100,64,64,100,1,1,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/write_norm_q/ram_flattened,WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/write_norm_q/ram_flattened_reg_0_7_0_13,A:H:8x14,B:A:8x14,RAM32M16,448,112,25,8,32,25,14,14,100,8,32,25,14,14,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/write_norm_q/ram_flattened,WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/write_norm_q/ram_flattened_reg_0_7_14_27,A:H:8x14,B:A:8x14,RAM32M16,448,112,25,8,32,25,14,14,100,8,32,25,14,14,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/write_norm_q/ram_flattened,WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/write_norm_q/ram_flattened_reg_0_7_112_125,A:H:8x12,B:A:8x12,RAM32M16,448,96,21.4286,8,32,25,12,14,85.7143,8,32,25,12,14,85.7143,Write,20,Write,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/write_norm_q/ram_flattened,WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/write_norm_q/ram_flattened_reg_0_7_126_139,A:D:8x6,B:A:8x6,RAM32M,224,48,21.4286,8,32,25,6,7,85.7143,8,32,25,6,7,85.7143,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/write_norm_q/ram_flattened,WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/write_norm_q/ram_flattened_reg_0_7_308_321,A:H:8x14,B:A:8x14,RAM32M16,448,112,25,8,32,25,14,14,100,8,32,25,14,14,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/write_norm_q/ram_flattened,WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/write_norm_q/ram_flattened_reg_0_7_322_335,A:H:8x14,B:A:8x14,RAM32M16,448,112,25,8,32,25,14,14,100,8,32,25,14,14,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/write_norm_q/ram_flattened,WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/write_norm_q/ram_flattened_reg_0_7_336_349,A:H:8x12,B:A:8x12,RAM32M16,448,96,21.4286,8,32,25,12,14,85.7143,8,32,25,12,14,85.7143,Write,20,Write,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/write_norm_q/ram_flattened,WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/write_norm_q/ram_flattened_reg_0_7_350_363,A:H:8x14,B:A:8x14,RAM32M16,448,112,25,8,32,25,14,14,100,8,32,25,14,14,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/write_norm_q/ram_flattened,WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/write_norm_q/ram_flattened_reg_0_7_364_377,A:H:8x14,B:A:8x14,RAM32M16,448,112,25,8,32,25,14,14,100,8,32,25,14,14,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/write_scale_q/ram_flattened,WRAPPER_INST/CL/firesim_top/top/sim/target/FireSim_/lazyModule/system/tile_prci_domain/tile_reset_domain_tile/gemmini/spad/write_scale_q/ram_flattened_reg_0_7_0_13,A:H:8x14,B:A:8x14,RAM32M16,448,112,25,8,32,25,14,14,100,8,32,25,14,14,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
